"","countrycode","year","mmr","abr","scenario","edu.f","edu.m","id","parl.f","flfp","mlfp","parl.m","health","empower","lfpr","gf","gm","gfm","harm","gii"
"2567","ZWE",2008,657,110.6414,"SSP2",0.6064,0.6492,"ZWE2008",0.152,0.779739990234375,0.890469970703125,0.848,0.500034391963931,0.522785582258298,0.83510498046875,0.14055184822407,0.870967908440527,0.602127113589662,0.242044010447854,0.598018416734506
"2569","AFG",2009,993,120.174,"SSP2",0.0394,0.138,"AFG2009",0.273,0.439519996643066,0.843170013427734,0.727,0.500020949817461,0.210227449688929,0.6413450050354,0.0747267446779135,0.64398235385743,0.406995661500066,0.133914277784587,0.670968783079854
"2570","AGO",2009,359,175.6974,"SSP2",0.0658,0.1684,"AGO2009",0.386,0.761999969482422,0.80463996887207,0.614,0.500039635124372,0.240462490848965,0.783319969177246,0.115206563031824,0.637214442002231,0.454984906467474,0.19513353637435,0.571120857855755
"2571","ALB",2009,20,19.3662,"SSP2",0.846,0.8892,"ALB2009",0.164,0.515180015563965,0.73015998840332,0.836,0.506454544515703,0.617336663489135,0.622670001983643,0.313576111081793,0.857051590982402,0.579571243199538,0.459156919698432,0.207764489549818
"2574","ARE",2009,10,24.6462,"SSP2",0.7802,0.6486,"ARE2009",0.225,0.430130004882813,0.940920028686523,0.775,0.510143551541414,0.563984811449265,0.685525016784668,0.331110532424939,0.873770434475814,0.582095675114446,0.48023763628808,0.174985046584206
"2575","ARG",2009,56,63.1896,"SSP2",0.534,0.5006,"ARG2009",0.385,0.56390998840332,0.811910018920898,0.615,0.500706490579824,0.504139888224746,0.687910003662109,0.238651767192833,0.76659084261635,0.557898639472625,0.363988270133042,0.347572758956508
"2576","ARM",2009,32,26.6078,"SSP2",0.9542,0.9664,"ARM2009",0.092,0.533889999389648,0.720090026855469,0.908,0.502936169093273,0.616516350339431,0.626990013122559,0.257846937516477,0.87700632794306,0.57930333741193,0.398524466070282,0.312062540756778
"2579","AUS",2009,10,15.1808,"SSP2",0.9194,0.9386,"AUS2009",0.273,0.701220016479492,0.825019989013672,0.727,0.516468170320405,0.663523693543346,0.763120002746582,0.448415052680498,0.88001616638237,0.639485858125751,0.594103014059571,0.0709677055239196
"2580","AUT",2009,10,10.0618,"SSP2",0.8492,0.9318,"AUT2009",0.279,0.686070022583008,0.797269973754883,0.721,0.524846448945517,0.653201147243386,0.741669998168945,0.472185412322858,0.867783652570529,0.633524339031214,0.611588420257527,0.0346252186731001
"2581","AZE",2009,32,42.787,"SSP2",0.9526,0.978,"AZE2009",0.114,0.65015998840332,0.717480010986328,0.886,0.501825905064622,0.630201896813401,0.683819999694824,0.263571844113567,0.874108543068574,0.600239898958952,0.405017794536564,0.325240132755218
"2582","BDI",2009,698,63.3828,"SSP2",0.047,0.0868,"BDI2009",0.314,0.817470016479492,0.790719985961914,0.686,0.500056508420125,0.182750270574829,0.804095001220703,0.114294163796076,0.577849682271302,0.418852866228319,0.190841388275805,0.544371296789034
"2583","BEL",2009,10,8.4296,"SSP2",0.8316,0.849,"BEL2009",0.38,0.608219985961914,0.729589996337891,0.62,0.529657397741293,0.643833195674722,0.668904991149903,0.490157231089447,0.808927351688131,0.611004320621961,0.610432293805246,0.00093620748235157
"2584","BEN",2009,471,103.7534,"SSP2",0.1008,0.2214,"BEN2009",0.108,0.703980026245117,0.738759994506836,0.892,0.500051158377714,0.274367516137601,0.721370010375976,0.101663163468196,0.689855611957024,0.462560351352063,0.177210967131292,0.616891143797119
"2585","BFA",2009,393,123.9538,"SSP2",0.0762,0.1336,"BFA2009",0.153,0.615559997558594,0.837819976806641,0.847,0.500051320114068,0.222183217880123,0.726689987182618,0.0983835443131268,0.65563965819022,0.432206873112139,0.171093285062974,0.60414029552329
"2586","BGD",2009,269,91.9026,"SSP2",0.2898,0.3696,"BGD2009",0.186,0.305410003662109,0.856880035400391,0.814,0.500101125325044,0.390335862680283,0.58114501953125,0.11255970873074,0.777498218613868,0.48409091864202,0.196650061388561,0.5937745290901
"2587","BGR",2009,12,45.2272,"SSP2",0.904,0.938,"BGR2009",0.208,0.623349990844727,0.727630004882813,0.792,0.504606372566361,0.647770358154415,0.67548999786377,0.332291415780017,0.855969328619338,0.604408979866326,0.478735431447692,0.207927996778652
"2588","BHR",2009,19,14.4694,"SSP2",0.5998,0.557,"BHR2009",0.025,0.440719985961914,0.877689971923828,0.975,0.509093600796745,0.429695149107579,0.659204978942871,0.217526066317511,0.864815929647276,0.524396183918782,0.347616572148631,0.337110789878537
"2589","BHS",2009,78,36.7972,"SSP2",0.9008,0.908,"BHS2009",0.122,0.748140029907227,0.863130035400391,0.878,0.500871025025037,0.612191040276308,0.805635032653809,0.244628716256676,0.916829975352616,0.627456670075931,0.386209068848396,0.384484877973073
"2590","BIH",2009,11,14.5368,"SSP2",0.708,0.8792,"BIH2009",0.19,0.450690002441406,0.686849975585938,0.81,0.515634302409934,0.605330335359533,0.568769989013672,0.345764340261987,0.833776042559294,0.562026729604723,0.488817555516359,0.130259238986466
"2591","BLR",2009,10,21.9382,"SSP2",0.894,0.9476,"BLR2009",0.318,0.718460006713867,0.777590026855469,0.682,0.511395647774202,0.668547683510573,0.748025016784668,0.434071701660388,0.855037439774576,0.634748738134304,0.575820222720864,0.0928375463756675
"2592","BLZ",2009,57,76.2652,"SSP2",0.4486,0.4184,"BLZ2009",0.01,0.529790000915527,0.850999984741211,0.99,0.500575093871422,0.35528687743099,0.690394992828369,0.11939264835543,0.818177745556901,0.49702932430678,0.208377757023433,0.580753595747972
"2594","BOL",2009,222,78.3112,"SSP2",0.59,0.6668,"BOL2009",0.223,0.644960021972656,0.833870010375977,0.777,0.500143801413607,0.541259964492779,0.739415016174316,0.177694615801116,0.843533277012146,0.584964737728817,0.29355117036847,0.498172878747852
"2595","BRA",2009,69,68.3124,"SSP2",0.5648,0.5252,"BRA2009",0.088,0.598769989013672,0.817220001220703,0.912,0.500530385172501,0.457512947306152,0.707994995117188,0.183199715948226,0.826988724790092,0.545282225293726,0.299952154200458,0.449913933946988
"2598","BTN",2009,255,39.932,"SSP2",0.2346,0.3266,"BTN2009",0.085,0.693280029296875,0.774400024414063,0.915,0.500245515415422,0.343937146319398,0.733840026855469,0.145306099533309,0.750864084826187,0.501673577587445,0.243491991476417,0.514640590307001
"2599","BWA",2009,189,48.456,"SSP2",0.5486,0.5614,"BWA2009",0.079,0.584970016479492,0.715309982299805,0.921,0.500272979883348,0.463621321370333,0.650139999389649,0.159058466247244,0.80122305035314,0.532262387827379,0.265424893238141,0.501326978369506
"2600","CAF",2009,1000,141.723,"SSP2",0.1562,0.2922,"CAF2009",0.096,0.671060028076172,0.79838996887207,0.904,0.500017640044312,0.318204486602755,0.734724998474121,0.0883769707028107,0.743098636221178,0.488958665383708,0.157966886474449,0.67693202379288
"2601","CAN",2009,12,12.8038,"SSP2",0.933,0.9262,"CAN2009",0.221,0.742369995117188,0.817519989013672,0.779,0.516271211150856,0.651751061773375,0.77994499206543,0.441400107990254,0.8855365663374,0.640237649972938,0.589140301226055,0.0798099717332197
"2603","CHE",2009,10,4.1006,"SSP2",0.8886,0.9224,"CHE2009",0.29,0.771179962158203,0.878059997558594,0.71,0.560966687801785,0.65844854389247,0.824619979858398,0.578222156089306,0.892355020143447,0.672828308481709,0.701737320670608,0.01
"2605","CHL",2009,21,54.5592,"SSP2",0.8008,0.8234,"CHL2009",0.142,0.518720016479492,0.797070007324219,0.858,0.502181989821105,0.588868226244557,0.657895011901856,0.253765077708926,0.875014361143916,0.579444639430582,0.393430425305719,0.321021546264815
"2606","CHN",2009,37,7.3248,"SSP2",0.6506,0.7606,"CHN2009",0.213,0.701620025634766,0.835380020141602,0.787,0.509224493169447,0.572973898656173,0.768500022888184,0.368821887952859,0.864602599423024,0.607522922928863,0.517071561837689,0.14888551143899
"2607","CIV",2009,700,128.9376,"SSP2",0.1086,0.2278,"CIV2009",0.089,0.49048999786377,0.738850021362305,0.911,0.500027698891335,0.276931381733383,0.614670009613038,0.0797689275975806,0.695607270899213,0.439881894059115,0.143124966013358,0.674628649311665
"2608","CMR",2009,606,127.4486,"SSP2",0.2642,0.365,"CMR2009",0.139,0.741989974975586,0.834390029907227,0.861,0.500032369226035,0.376113991799883,0.788190002441406,0.117396729755161,0.776257313096699,0.529236160734547,0.203949326330497,0.614634559272315
"2609","COD",2009,555,130.1996,"SSP2",0.273,0.5726,"COD2009",0.084,0.661829986572266,0.696439971923828,0.916,0.500034596915079,0.437828990269838,0.679134979248047,0.105642506501903,0.796010932950041,0.529769424242639,0.186529738545389,0.647903918177134
"2610","COG",2009,526,119.684,"SSP2",0.2552,0.4028,"COG2009",0.073,0.684509963989258,0.725820007324219,0.927,0.500039711671661,0.373775668554426,0.705164985656739,0.105598286997344,0.762613538864964,0.508903480247009,0.185509298413758,0.635472529439735
"2611","COL",2009,87,78.6136,"SSP2",0.5098,0.485,"COL2009",0.084,0.589280014038086,0.854120025634766,0.916,0.500365530037855,0.436732995377049,0.721700019836426,0.167064535398188,0.828792546752547,0.540281423043872,0.278075728428143,0.485313178340461
"2612","COM",2009,356,77.4886,"SSP2",0.2524,0.3246,"COM2009",0.01,0.356619987487793,0.503610000610352,0.99,0.500090625871549,0.3085601833145,0.430114994049072,0.0698718351323609,0.658458993134728,0.404878199904348,0.126337473093638,0.687961779311692
"2613","CPV",2009,72,84.6012,"SSP2",0.3124,0.3498,"CPV2009",0.181,0.630309982299805,0.784759979248047,0.819,0.500410422337062,0.386517360361639,0.707534980773926,0.182444800872902,0.748909891672299,0.515324854435037,0.293410699815137,0.430629636257677
"2614","CRI",2009,29,62.0488,"SSP2",0.4792,0.4536,"CRI2009",0.368,0.508520011901855,0.831230010986328,0.632,0.501389340270106,0.47767790772387,0.669875011444091,0.251559983004723,0.763493643388479,0.543377114582059,0.378432120157994,0.303555284161964
"2616","CUB",2009,40,50.0234,"SSP2",0.7884,0.822,"CUB2009",0.432,0.502299995422363,0.786330032348633,0.568,0.501249415273652,0.633448874089608,0.644315013885498,0.274675918522994,0.812964621723123,0.589234137163607,0.410616919718654,0.303134537154893
"2619","CYP",2009,10,5.9254,"SSP2",0.7902,0.85,"CYP2009",0.125,0.653399963378906,0.78140998840332,0.875,0.542191244472947,0.588347159064686,0.717404975891113,0.438579097428107,0.876726531202266,0.611669532260923,0.584676173166474,0.0441306255596432
"2620","CZE",2009,10,10.971,"SSP2",0.9908,0.991,"CZE2009",0.155,0.614770011901855,0.784489974975586,0.845,0.522787348464133,0.653489039363782,0.69962999343872,0.417429180324122,0.895400900064117,0.620598324600478,0.569405697445191,0.0824891481752597
"2621","DEU",2009,10,9.0878,"SSP2",0.946,0.9512,"DEU2009",0.328,0.703710021972656,0.822310028076172,0.672,0.52750940821761,0.67826942701056,0.763010025024414,0.506619943266721,0.869531623596411,0.648715435816006,0.640223173700527,0.0130908895435742
"2624","DNK",2009,10,5.2958,"SSP2",0.9938,0.997,"DNK2009",0.38,0.768290023803711,0.836620025634766,0.62,0.547207220816496,0.700373129900034,0.802455024719238,0.589793841737662,0.86967548200847,0.674995170336317,0.702898286731034,0.01
"2625","DOM",2009,95,101.8132,"SSP2",0.5966,0.5374,"DOM2009",0.197,0.420800018310547,0.766129989624023,0.803,0.500258471293248,0.499868941757252,0.593465003967285,0.166774205506777,0.795431933383672,0.529438159192396,0.275736192824031,0.479190934698326
"2626","DZA",2009,117,10.4346,"SSP2",0.589,0.718,"DZA2009",0.077,0.153229999542236,0.742890014648438,0.923,0.502047756633462,0.513517458174164,0.448060007095337,0.143473598869325,0.845660147443973,0.487018518314743,0.245325579531325,0.496270531189986
"2632","ECU",2009,80,83.2504,"SSP2",0.5204,0.5142,"ECU2009",0.323,0.539720001220703,0.83625,0.677,0.500375373571779,0.49999909243983,0.687985000610352,0.204675920990628,0.790191160441514,0.556264533706707,0.325135099030917,0.415502734167937
"2633","EGY",2009,45,51.9148,"SSP2",0.5276,0.6494,"EGY2009",0.018,0.24443000793457,0.780899963378906,0.982,0.501070129434295,0.448009747357557,0.512664985656738,0.115939237403183,0.854349880130009,0.486414535528161,0.204171461449758,0.580252137761336
"2636","ESP",2009,10,11.2328,"SSP2",0.722,0.7632,"ESP2009",0.366,0.651480026245117,0.810989990234375,0.634,0.522256249554875,0.604830628648814,0.731235008239746,0.46403999257369,0.826278465990346,0.613561544801877,0.594312591092692,0.0313724904571722
"2637","EST",2009,14,19.9902,"SSP2",0.9328,0.9336,"EST2009",0.228,0.706269989013672,0.778830032348633,0.772,0.508932948573372,0.655067143848767,0.742550010681152,0.394869223539087,0.871185397276121,0.627900310761524,0.543427267236716,0.134532571615322
"2638","ETH",2009,638,83.165,"SSP2",0.0726,0.1082,"ETH2009",0.219,0.763919982910156,0.902099990844727,0.781,0.500047117120156,0.208394442078404,0.833009986877441,0.109762132066527,0.640075604798304,0.442774317886794,0.187390043505101,0.57678204011595
"2641","FIN",2009,10,8.5078,"SSP2",0.829,0.8518,"FIN2009",0.4,0.735070037841797,0.760029983520508,0.6,0.529384799830744,0.645372898081558,0.747550010681153,0.525503704528687,0.816002938950409,0.634464724704525,0.639299953390678,0.01
"2643","FRA",2009,10,7.008,"SSP2",0.7566,0.804,"FRA2009",0.189,0.655719985961914,0.749970016479492,0.811,0.535673515981735,0.592821192537478,0.702845001220703,0.454145639136287,0.846046274508612,0.606588937047794,0.591033096027278,0.025644781944466
"2646","GAB",2009,324,112.5326,"SSP2",0.2654,0.3718,"GAB2009",0.147,0.414230003356934,0.600250015258789,0.853,0.500068567236363,0.380337875977515,0.507240009307862,0.110657197165618,0.69660586936689,0.458638890915272,0.190977281704129,0.58359989637379
"2647","GBR",2009,10,22.6064,"SSP2",1,1.0002,"GBR2009",0.195,0.692979965209961,0.817200012207031,0.805,0.511058815202774,0.669447841434647,0.755089988708496,0.400750519080115,0.901757804894635,0.636886603487233,0.5548984244389,0.128732773777015
"2648","GEO",2009,43,51.1128,"SSP2",0.939,0.953,"GEO2009",0.051,0.587669982910156,0.787990036010742,0.949,0.501137475052897,0.584916725823148,0.687830009460449,0.205471114281078,0.908308602765371,0.586377566571274,0.335131225438731,0.428471952980152
"2649","GHA",2009,339,72.9586,"SSP2",0.411,0.5612,"GHA2009",0.083,0.687669982910156,0.735820007324219,0.917,0.500101079670778,0.451033762679748,0.711744995117187,0.136689129141592,0.808174290178386,0.543496922077887,0.233829858708283,0.569767832696624
"2652","GMB",2009,668,98.4272,"SSP2",0.173,0.3226,"GMB2009",0.075,0.511419982910156,0.69875,0.925,0.500038023178248,0.330086222702421,0.605084991455078,0.0895629782249133,0.725395665628695,0.463961847833172,0.159440228519914,0.65635056144262
"2653","GNB",2009,800,115.198,"SSP2",0.1012,0.2344,"GNB2009",0.1,0.669619979858398,0.789879989624023,0.9,0.50002712720707,0.279951015867893,0.729749984741211,0.0888622009197621,0.713214871226538,0.467465864168639,0.158034297168726,0.661934037793796
"2654","GNQ",2009,310,171.4638,"SSP2",0.204,0.4564,"GNQ2009",0.1,0.552890014648438,0.6875,0.9,0.5000470333454,0.391867088922866,0.620195007324219,0.10269806331088,0.760949071929853,0.495327724675186,0.180972049293313,0.634641793144152
"2655","GRC",2009,10,10.2034,"SSP2",0.654,0.7114,"GRC2009",0.173,0.569550018310547,0.787320022583008,0.827,0.524501636709332,0.551695582581061,0.678435020446778,0.391432708776602,0.845253531268977,0.58119009485689,0.535074893912315,0.079346157741952
"2658","GTM",2009,131,84.9064,"SSP2",0.2822,0.3148,"GTM2009",0.12,0.427709999084473,0.860960006713867,0.88,0.500224764793533,0.355176216186082,0.64433500289917,0.133138672756812,0.768093149990621,0.48555704886303,0.226940283203934,0.532618703125961
"2660","GUY",2009,185,88.7722,"SSP2",0.7626,0.7766,"GUY2009",0.3,0.390800018310547,0.795540008544922,0.7,0.500152226862841,0.607807714939911,0.593170013427734,0.166461223545884,0.837085680759716,0.564957616128834,0.277699639217998,0.508459340506226
"2663","HND",2009,75,89.1612,"SSP2",0.2568,0.2324,"HND2009",0.18,0.442879981994629,0.855120010375977,0.82,0.500373854696138,0.325769311614923,0.648999996185303,0.154418884065636,0.720030156072181,0.47295137361606,0.254300132062008,0.462312308942677
"2665","HRV",2009,10,13.2156,"SSP2",0.8688,0.9428,"HRV2009",0.235,0.601230010986328,0.708190002441406,0.765,0.5189170374406,0.650554605039483,0.654710006713867,0.421208391789173,0.844105568596115,0.604612174737317,0.561985973726856,0.0705017245624942
"2666","HTI",2009,484,60.4802,"SSP2",0.2738,0.3332,"HTI2009",0.041,0.616349983215332,0.706220016479492,0.959,0.500085404632528,0.335614753385928,0.661284999847412,0.106472041876884,0.736321148180583,0.480571448344448,0.186042357837686,0.612872636361158
"2667","HUN",2009,13,19.8524,"SSP2",0.9332,0.9668,"HUN2009",0.111,0.548800010681152,0.676559982299805,0.889,0.509686873743612,0.624465396863812,0.612679996490479,0.326383548850371,0.856002768320017,0.579893858739607,0.472578576549559,0.185060215025033
"2672","IDN",2009,234,51.093,"SSP2",0.4746,0.546,"IDN2009",0.179,0.522080001831055,0.842919998168945,0.821,0.500209104195952,0.480497181970926,0.6825,0.163875087512538,0.826389427745455,0.54741290423803,0.273512051991362,0.500355125219277
"2675","IND",2009,225,37.9562,"SSP2",0.3616,0.5258,"IND2009",0.108,0.283770008087158,0.838600006103516,0.892,0.500292735076512,0.441231744504547,0.561185007095337,0.124266286306943,0.831219761759975,0.498500580966907,0.216209526256986,0.566280292316573
"2677","IRL",2009,10,14.0786,"SSP2",0.8148,0.7964,"IRL2009",0.139,0.652320022583008,0.808600006103516,0.861,0.51775744747347,0.582303678819095,0.730460014343262,0.388214090909713,0.874850102874801,0.603889453865937,0.537786027093651,0.109462793809545
"2678","IRN",2009,25,32.7494,"SSP2",0.5672,0.6428,"IRN2009",0.028,0.171060009002686,0.736080017089844,0.972,0.503053491056325,0.458233073083934,0.453570013046265,0.133559457509112,0.834831251107661,0.471102032120619,0.230278147069081,0.511192626292637
"2679","IRQ",2009,75,76.106,"SSP2",0.2662,0.3844,"IRQ2009",0.255,0.12798999786377,0.753960037231445,0.745,0.500437985616552,0.397841397880894,0.440975017547607,0.111755787320042,0.738934682543593,0.444451874178495,0.194148706612364,0.563172712520967
"2680","ISL",2009,10,12.324,"SSP2",0.976,0.9734,"ISL2009",0.429,0.810429992675781,0.870449981689453,0.571,0.520285621551444,0.696300505008154,0.840439987182617,0.530596529558834,0.865769964693932,0.672741801552047,0.657956976987905,0.0219769672852688
